date;Tn;Tx;Tavg;RH_avg;RR;ss;ff_x;ddd_x;ff_avg;cat_ddd;category_region;flood
17/01/2019;26;32;28,3;78;2,3;0;4;260;2;0;2;0
18/01/2019;26;31,4;28;78;0;2,3;3;290;2;0;2;0
19/01/2019;24,6;30,6;27,5;81;17,6;2;5;280;1;0;2;0
20/01/2019;25,8;30,8;28,3;78;1,5;1;4;300;2;0;2;0
21/01/2019;26;30,4;27,6;84;3;3;3;270;1;8;2;0
22/01/2019;24,6;29,3;26,1;89;5,6;0,1;6;280;1;0;2;0
23/01/2019;24;31,6;27,5;80;26,9;0;4;290;1;0;2;0
24/01/2019;24,6;31;27,5;82;7;1;7;280;3;4;2;0
25/01/2019;24;29,4;26,3;87;45,1;6,7;3;310;1;0;2;0
26/01/2019;24,6;30,4;27,9;83;36,6;0;6;290;2;8;2;0
27/01/2019;24,6;28,8;27,4;86;11;3,4;5;300;1;0;2;0
28/01/2019;25,8;30,4;28,1;80;14;0;4;220;2;0;2;0
29/01/2019;23,8;30,4;27,8;80;1,4;1;5;300;1;0;2;0
30/01/2019;23,8;31;27,3;86;86,6;5;4;310;1;0;2;0
31/01/2019;25;31;26,8;86;0,6;5,3;5;270;2;8;2;0
01/02/2019;25;31;27;83;8,1;3,5;3;260;1;0;2;0
02/02/2019;24;30,8;27,9;80;2,2;3,2;5;300;2;0;2;0
03/02/2019;25,8;31,4;28;83;0;4,8;4;280;1;0;2;0
04/02/2019;26,6;31,6;28,5;80;14;6,5;7;290;2;0;2;0
05/02/2019;25,2;31,8;28,5;80;0;2,8;5;300;1;0;2;0
06/02/2019;26,2;31;27,4;84;4,5;5,4;4;180;1;0;2;0
07/02/2019;24;31,8;29,2;77;4,2;4;4;340;1;0;2;0
08/02/2019;26,2;31,6;28,4;83;0;7,6;7;330;2;0;2;0
09/02/2019;26,4;32,6;28,8;74;0;7,8;5;190;1;0;2;0
10/02/2019;25;32,6;27,9;82;0;5;5;290;2;0;2;0
11/02/2019;25;31,6;26,8;83;20,1;6;5;290;1;0;2;0
12/02/2019;25,6;29,8;27,8;82;14,5;4,3;4;290;2;8;2;0
13/02/2019;25,6;31,6;28,4;78;49;3;4;240;1;0;2;0
14/02/2019;24,6;31,8;28,7;76;0;1;4;40;1;0;2;0
15/02/2019;25,6;30,2;28,2;79;0;9;4;330;1;0;2;0
16/02/2019;25,5;30,6;27,6;84;20,5;3;4;280;1;0;2;0
17/02/2019;24,6;30,8;27,5;80;45;2,5;4;260;1;0;2;0
20/02/2019;26,6;31;28,1;84;24;6;4;310;1;0;2;0
21/02/2019;26;31,4;27,6;86;21,7;1,4;4;310;1;0;2;0
22/02/2019;25,6;31;27,8;80;10,4;2;5;260;2;0;2;0
23/02/2019;24;31,5;27,8;82;27;3;6;330;2;0;2;0
24/02/2019;25,8;32;28,4;77;2,4;7;5;320;2;0;2;0
25/02/2019;25;32,4;29,2;76;0;5,2;5;320;2;4;2;0
26/02/2019;26,4;34;29,7;76;0;6;4;90;2;0;2;0
27/02/2019;26;33,6;29,1;83;0;8,9;4;290;1;0;2;0
28/02/2019;26,6;32,6;29,1;82;2,5;8;7;360;1;0;2;0
01/03/2019;26,8;31;28,3;80;1;5;5;310;2;0;2;0
02/03/2019;23,8;31,8;28,5;78;0,9;3,2;5;360;2;0;2;0
03/03/2019;25;30;27,1;86;3,5;3;3;300;1;0;2;0
04/03/2019;24,2;32;28;82;34,5;0,8;4;360;2;0;2;0
05/03/2019;24;31,6;27,5;82;75,6;8;3;360;1;0;2;0
06/03/2019;24,6;29;25,7;88;90,5;4;3;200;1;0;2;0
07/03/2019;24;30,4;27,2;78;5,4;0;5;320;1;0;2;0
08/03/2019;25;32;28,6;79;0;0;8;320;2;0;2;0
09/03/2019;24,4;31,8;27,5;81;22;7,5;7;320;2;0;2;0
10/03/2019;25;32;28,4;77;0;4;5;210;1;0;2;0
11/03/2019;26,2;31,8;28,1;78;0,4;2,2;6;240;2;0;2;0
12/03/2019;25;30;27,1;84;4,1;3,1;6;340;2;0;2;0
13/03/2019;24,8;32;28;79;6,8;0,6;4;300;1;0;2;0
14/03/2019;24;32,4;27,9;73;28;2;3;200;1;0;2;0
15/03/2019;24,6;32,8;28,7;78;0;5,3;7;320;2;0;2;0
16/03/2019;25;32,2;28,6;74;0,5;5;5;220;2;0;2;0
17/03/2019;26,2;31,8;27,8;78;0;3,4;5;310;2;0;2;0
18/03/2019;25,4;32,8;28;76;7,8;1;5;280;1;0;2;0
19/03/2019;25,8;30,4;27,7;78;2,8;2,6;5;280;2;8;2;0
21/03/2019;26,2;32,2;28,4;76;0;7;5;300;2;0;2;0
22/03/2019;26,8;32,8;29,2;74;0;3;4;150;2;0;2;0
23/03/2019;27;33,8;29,2;76;3,2;7;7;360;2;0;2;0
24/03/2019;25;33,8;29,1;74;1,2;6;4;270;2;8;2;0
25/03/2019;26,4;32,6;27,7;80;0;7;4;260;1;0;2;0
26/03/2019;25,6;33,2;28,8;79;5;3,2;8;260;2;0;2;1
27/03/2019;25;33;28,2;82;10,5;8,3;4;270;1;0;2;0
28/03/2019;25;34,8;29,4;74;17;6,4;5;290;2;0;2;0
29/03/2019;25;33,2;28,7;77;1;2,5;9;330;2;0;2;0
30/03/2019;25,8;32,6;28,7;79;5;7,3;4;340;1;0;2;0
31/03/2019;25,8;32,6;28,5;78;0,6;6,5;7;310;1;0;2;0
02/04/2019;25;33;27,7;79;12;5;6;280;2;0;2;0
03/04/2019;25;32,8;28,1;82;8,8;6,1;6;290;2;0;2;0
04/04/2019;25,2;32,8;29,4;74;5,6;7,8;4;300;2;4;2;0
06/04/2019;26,6;32,4;28,5;80;1,7;3,5;4;200;1;0;2;0
07/04/2019;25;33,2;28;78;2;5,5;6;280;1;0;2;0
08/04/2019;24,8;33,2;29,1;82;50,6;6,8;6;270;2;0;2;0
09/04/2019;25;32,2;28,6;80;3,5;5,2;6;310;2;0;2;0
10/04/2019;25;32,8;29,5;74;0;3;4;200;1;0;2;0
11/04/2019;26;35,2;30,4;70;0;3;7;300;2;0;2;0
12/04/2019;26;33;29,5;75;0;6,9;4;280;2;8;2;0
13/04/2019;27;33,2;29,8;75;0;3,9;8;330;2;0;2;0
14/04/2019;25,8;34;29,6;70;1;6,3;4;260;1;0;2;0
15/04/2019;26;33;28,8;78;0;6,2;6;320;2;0;2;0
16/04/2019;25;33,2;28,3;81;6,8;3,6;5;320;1;0;2;0
17/04/2019;26;32,4;28,9;80;1,8;4;3;300;1;0;2;0
18/04/2019;26,4;34,6;30,7;74;0;5,3;6;120;2;0;2;0
19/04/2019;26;32;27,9;86;18,2;6,9;5;100;1;0;2;0
20/04/2019;25;30,8;27,8;83;12,9;2,8;4;330;1;0;2;0
21/04/2019;25,6;33,8;29,4;80;5,6;0,5;5;290;2;0;2;0
22/04/2019;27,2;34,8;30,1;69;11;5,5;6;280;2;0;2;0
23/04/2019;25,2;34,4;30,3;72;0;6,6;7;100;2;0;2;0
24/04/2019;27,4;30,6;28;84;0;5;4;340;1;0;2;0
25/04/2019;25,4;34,2;29,3;77;22,8;0;4;80;1;0;2;0
26/04/2019;26;33,2;28,3;84;13,2;6;5;320;1;0;2;0
27/04/2019;26,2;30,8;27,9;85;1,8;4,3;4;320;1;0;2;0
28/04/2019;27;31;28,5;82;0;0,1;3;200;1;0;2;0
29/04/2019;26,4;31,4;28,9;81;5,5;2,3;3;270;1;0;2;0
30/04/2019;26,4;31,6;28,2;83;9,8;0,5;4;80;1;0;2;0
01/05/2019;26;31,4;28,6;76;24,5;1,5;5;240;3;8;2;0
02/05/2019;25,6;34,4;29,6;72;0;1;4;260;2;8;2;0
03/05/2019;26,4;32,4;29,2;78;0;6;4;360;1;0;2;0
05/05/2019;26;32,6;29,1;80;8;5;6;310;2;0;2;0
07/05/2019;26;33,2;29,4;77;0;1,5;5;310;1;0;2;0
08/05/2019;27;33,4;29;77;0;6;3;270;1;0;2;0
09/05/2019;26;33,2;28,8;78;0;5,2;6;330;2;0;2;0
10/05/2019;26;31,8;28,4;78;8;6,4;4;290;1;0;2;0
11/05/2019;26;33;29,4;81;3,8;2,6;3;110;1;0;2;0
12/05/2019;27;34,2;29,9;76;0;5;4;260;1;0;2;0
14/05/2019;28;34,8;30,3;72;0;6,8;4;50;2;1;2;0
15/05/2019;26;34,4;30,4;74;0;6,4;4;90;2;1;2;0
16/05/2019;25;32,8;29,1;77;0;4,5;4;330;1;0;2;0
17/05/2019;26;32,4;28,7;80;1,2;5;4;350;1;0;2;0
18/05/2019;26;32,4;29,1;77;2,3;5;4;130;1;0;2;0
19/05/2019;27;33,4;29,6;70;0;3;4;80;2;1;2;0
20/05/2019;27;34,4;30,3;72;0;6;4;350;2;0;2;0
21/05/2019;28;34,2;30,3;71;0;6,2;4;70;1;0;2;0
22/05/2019;27;33,8;29,8;69;0;7;4;290;2;0;2;0
23/05/2019;27;35;30,5;68;0;6;5;100;2;1;2;0
24/05/2019;27;34,6;30,2;66;0;6,4;3;70;1;0;2;0
25/05/2019;27;34;29,6;71;0;6,5;4;40;1;0;2;0
26/05/2019;27;33,8;29,8;70;0;6,3;5;330;1;0;2;0
28/05/2019;27;34,4;30,3;68;0;6,5;4;60;2;0;2;0
29/05/2019;28;34,4;30,1;72;0;6,3;6;120;2;1;2;0
30/05/2019;27;33,8;29,5;73;0;6;3;150;1;0;2;0
31/05/2019;26;34,8;30,6;66;0;6,5;4;330;1;0;2;0
01/06/2019;27;33,2;29,4;72;0;6,5;3;310;1;0;2;0
02/06/2019;27;32,6;29,5;74;0;5,2;6;320;2;0;2;0
03/06/2019;27;32,8;28,6;71;0;4,3;4;130;1;0;2;0
04/06/2019;26;33,6;29,6;71;0;1;6;80;2;1;2;0
05/06/2019;26;34,2;29,5;74;0;5;4;40;1;0;2;0
06/06/2019;27;34;30;75;0;6,5;4;50;2;1;2;0
07/06/2019;27;32,4;29,3;73;0;5;4;200;1;0;2;0
08/06/2019;24;33,2;29,1;79;18,1;3,2;6;270;2;0;2;0
09/06/2019;25;32,8;29,1;76;0;4,7;6;320;1;0;2;0
10/06/2019;26;33,6;29,1;70;0;5,7;3;130;1;0;2;0
11/06/2019;26;33,8;29,7;74;0;6,2;3;330;1;0;2;0
12/06/2019;27;33,4;29,7;74;0;5;3;330;1;0;2;0
13/06/2019;28;32,4;29,8;75;0;5,5;5;280;1;0;2;0
14/06/2019;26;31,6;28,6;78;0;4,2;4;230;1;0;2;0
15/06/2019;26;32,4;29,2;77;5;2;3;80;1;0;2;0
16/06/2019;27;33,6;29,5;74;0;4;5;290;2;0;2;0
17/06/2019;25;33,2;29,3;72;0;2,5;4;100;1;0;2;0
18/06/2019;25;33,4;28,8;70;0;4,8;3;150;1;0;2;0
20/06/2019;27;34,4;29,6;66;0;6,5;4;290;1;0;2;0
21/06/2019;26;33,2;28,6;72;0;5,3;6;310;1;0;2;0
22/06/2019;26;32,2;28,5;71;0;6,5;3;300;1;0;2;0
23/06/2019;26;32,4;28,9;72;0;6,5;6;70;2;0;2;0
24/06/2019;25;33,4;29,2;69;0;4,4;3;70;1;0;2;0
25/06/2019;25;34,2;29,1;67;0;4,2;5;70;2;0;2;0
26/06/2019;26;33,6;29,1;67;0;6,5;3;300;1;0;2;0
27/06/2019;25;33,2;28,4;72;0;5;4;320;1;0;2;0
28/06/2019;26;33,4;29,1;69;0;6,5;5;70;1;0;2;0
29/06/2019;25;33,4;28,7;66;0;5,5;3;100;1;0;2;0
30/06/2019;26;33,6;28,8;65;0;6,2;4;320;1;0;2;0
01/07/2019;26;33,4;28,7;70;0;6,6;4;80;1;0;2;0
02/07/2019;25;33;28,7;68;0;6,5;4;160;1;0;2;0
03/07/2019;26;33,4;28,8;72;0;6,2;4;230;1;0;2;0
05/07/2019;25;33;29,5;70;0;3;4;70;1;0;2;0
06/07/2019;25;33,6;29,3;72;0;2,6;3;90;1;0;2;0
07/07/2019;27;33,2;29,2;72;0;6,5;4;150;2;1;2;0
08/07/2019;26;33,8;29;72;0;5,2;5;80;2;0;2;0
10/07/2019;25;32,4;27,9;76;0;5,5;5;60;2;0;2;0
11/07/2019;25;32,8;28,4;68;0;6,1;4;210;1;0;2;0
13/07/2019;26;32,4;28,3;70;0;6,2;6;300;2;0;2;0
14/07/2019;26;31,4;28,2;68;0;5,8;3;20;1;0;2;0
15/07/2019;24;31,6;27,4;66;0;3;3;100;1;0;2;0
16/07/2019;25;32,2;28,1;64;0;6;5;290;1;0;2;0
17/07/2019;24;32,4;27,4;64;0;6,4;4;330;1;0;2;0
18/07/2019;24;33,4;28,1;62;0;6,2;3;120;1;0;2;0
19/07/2019;25;34;29,9;62;0;6,3;4;90;1;0;2;0
20/07/2019;27;32,8;29,8;68;0;3,6;6;300;2;0;2;0
21/07/2019;27;33,4;29,2;68;0;4,2;3;20;1;0;2;0
22/07/2019;27;32,2;29,3;72;0;6,5;5;320;1;0;2;0
23/07/2019;26;33,6;29;59;0;4,5;4;110;2;0;2;0
24/07/2019;26;33;29,3;60;0;6,3;3;250;1;0;2;0
25/07/2019;25;32,4;28,5;68;0;5,5;4;20;2;1;2;0
26/07/2019;25;32,6;28,2;70;0;6,5;5;330;2;0;2;0
27/07/2019;26;32,4;28,2;72;0;6,2;4;260;1;0;2;0
29/07/2019;27;31,4;28,6;74;0;6,2;7;310;1;0;2;0
30/07/2019;26;32,6;28,5;69;0;5,2;5;320;1;0;2;0
31/07/2019;25;34;28,8;65;0;5;5;270;1;0;2;0
01/08/2019;25;33,2;28,1;66;0;6,2;4;260;2;8;2;0
02/08/2019;25;32,4;28,4;70;0;6,1;4;330;2;0;2;0
03/08/2019;25;32,2;28,3;70;0;6,2;4;300;1;0;2;0
04/08/2019;25;33,4;28,1;62;0;4,2;3;120;1;0;2;0
06/08/2019;24;31,2;26,6;60;0;5,8;4;310;1;0;2;0
07/08/2019;24;33,2;27,8;61;0;6,2;4;60;1;0;2;0
08/08/2019;25;31,8;27,7;63;0;6;3;260;1;0;2;0
10/08/2019;25;32;27,9;70;0;4,8;3;280;1;0;2;0
11/08/2019;25;32,4;27,9;71;0;6;5;340;2;0;2;0
12/08/2019;26;33,4;28,6;66;0;5,8;4;300;1;0;2;0
13/08/2019;25;33,4;29;70;0;6;4;80;2;0;2;0
14/08/2019;26;32,4;28,6;73;0;7,1;4;60;2;0;2;0
15/08/2019;26;32;28,6;74;0;4;4;280;2;0;2;0
16/08/2019;27;32;28,6;71;0;5,3;3;230;1;0;2;0
17/08/2019;27;32,4;28,9;72;0;1;7;330;2;0;2;0
18/08/2019;25;33,4;28,2;66;0;3,3;4;50;1;0;2;0
19/08/2019;25;31,6;27,5;70;0;6,5;5;330;1;0;2;0
20/08/2019;25;32,6;28,3;62;0;6,5;4;300;1;0;2;0
22/08/2019;26;32;28,8;70;0;6,6;4;330;1;0;2;0
23/08/2019;26;31,4;28,3;72;0;3,5;4;330;2;0;2;0
24/08/2019;25;31,8;28;69;0;5,5;3;60;1;0;2;0
25/08/2019;26;31,6;28;68;0;6,6;4;310;1;0;2;0
26/08/2019;26;32,2;28,4;70;0;6,8;7;330;2;0;2;0
27/08/2019;26;32;28,6;74;0;3,2;4;290;1;0;2;0
28/08/2019;27;32,5;28,7;76;0;6,3;4;170;1;0;2;0
29/08/2019;25;33,6;28,9;70;0;3,9;3;300;1;0;2;0
30/08/2019;25;33,4;29,2;69;0;5;5;100;2;0;2;0
31/08/2019;25;32,6;27,7;69;0;7;4;140;1;0;2;0
01/09/2019;25;32,5;28,1;72;0;7;4;170;1;0;2;0
02/09/2019;25;32,6;28,3;73;0;5,3;5;310;2;0;2;0
03/09/2019;26;33,2;29;71;0;6,4;4;220;1;0;2;0
04/09/2019;25;31,8;28,8;71;0;5;6;330;2;0;2;0
05/09/2019;25;31,8;28,8;72;0;5,5;5;170;2;0;2;0
06/09/2019;25;32;28;70;0;4,4;4;290;1;0;2;0
07/09/2019;26;33;28,5;69;0;5,2;3;100;1;0;2;0
08/09/2019;26;33;28,9;65;0;6;3;21;1;0;2;0
09/09/2019;25;32;28,5;70;0;5;5;320;1;0;2;0
11/09/2019;25;34,6;28,6;66;0;8;3;40;1;0;2;0
12/09/2019;25;32,8;28,4;62;0;8,5;3;250;1;0;2;0
13/09/2019;25;32;28,2;64;0;5;5;280;1;0;2;0
14/09/2019;24;31,6;27;67;0;6;4;260;1;0;2;0
15/09/2019;24;32,6;27,9;70;0;7;4;330;1;0;2;0
16/09/2019;26;32,8;28,9;68;0;7,5;3;230;1;0;2;0
18/09/2019;25;33,4;28,4;78;0;6,8;6;290;2;0;2;0
19/09/2019;26;33,6;29,6;71;0;6,7;4;80;2;0;2;0
20/09/2019;26;33,4;28,9;67;0;7;4;290;1;0;2;0
21/09/2019;26;33;29,1;64;0;8,3;3;250;1;0;2;0
23/09/2019;26;33,2;29;70;0;8;3;100;2;1;2;0
24/09/2019;26;33,8;29,7;66;0;7;3;150;1;0;2;0
25/09/2019;25;32,2;28,8;72;0;7;5;340;2;0;2;0
26/09/2019;27;35;29,9;70;0;7,3;6;310;1;0;2;0
27/09/2019;27;33,6;29,9;68;0;8,5;4;330;2;0;2;0
28/09/2019;27;32,4;29,4;71;0;6,5;4;120;1;0;2;0
29/09/2019;27;32,4;29,1;72;0;5;4;60;1;0;2;0
30/09/2019;27;34;29,6;67;0;8;5;90;1;0;2;0
01/10/2019;26;32,4;28,6;70;0;6,3;4;330;1;0;2;0
02/10/2019;26;32,8;29,3;70;0;7,5;5;300;1;0;2;0
05/10/2019;26;35;29,7;61;0;8,8;3;60;1;0;2;0
06/10/2019;27;34;29,6;61;0;8;3;90;1;0;2;0
07/10/2019;25;34,2;29,9;59;0;6,8;7;40;2;0;2;0
08/10/2019;27;32,6;29,3;68;0;6,3;4;320;2;0;2;0
09/10/2019;26;32,8;29;73;1;7,8;5;280;1;0;2;0
10/10/2019;25;32,4;28,8;75;0;8,5;8;290;2;0;2;0
11/10/2019;27;33,6;29,8;66;0;6;4;200;1;0;2;0
12/10/2019;25;32,4;29,4;70;0;6;7;330;2;0;2;0
13/10/2019;26;32,4;29;70;0;6,2;5;310;2;0;2;0
14/10/2019;27;32,8;29,3;72;0;5,7;3;80;1;0;2;0
15/10/2019;27;31,8;29,5;70;0;7;3;100;1;0;2;0
16/10/2019;26;32,8;29,4;67;0;7,5;3;120;1;0;2;0
18/10/2019;27;32,2;29,4;71;0;6,2;6;310;1;0;2;0
19/10/2019;27;33;30;71;0;5,4;5;80;1;0;2;0
20/10/2019;27;34;29,5;70;0;7,8;4;20;1;0;2;0
21/10/2019;26;34,8;30,7;65;0;7;3;150;1;0;2;0
23/10/2019;27;34;30,4;64;0;9;5;290;1;0;2;0
24/10/2019;27;33,6;29,9;68;0;8,2;4;280;1;0;2;0
26/10/2019;27;33,8;29,5;72;0;8;8;330;2;0;2;0
27/10/2019;27;32;29,3;74;0;8;5;290;1;0;2;0
28/10/2019;27;32,4;29,3;73;0;2,7;4;90;1;0;2;0
29/10/2019;26;32,6;29,3;73;0;5;4;90;1;0;2;0
31/10/2019;27;32,6;29,7;68;0;8;6;300;2;4;2;0
01/11/2019;27;34,4;28,3;75;0;7,8;5;280;2;0;2;0
02/11/2019;25;33,4;28,9;68;1;5,5;5;200;1;0;2;0
03/11/2019;25;32,8;29,1;70;0,2;6;4;290;1;0;2;0
04/11/2019;27;33,8;29,6;68;0;7;5;310;2;0;2;0
05/11/2019;27;33,4;29,7;69;1,6;4,3;4;300;1;0;2;0
06/11/2019;25;33,6;29,2;74;33;7;5;270;2;0;2;0
07/11/2019;25;33;28,7;69;0;6,5;4;200;1;0;2;0
08/11/2019;26;32,8;28,8;68;0;8;5;290;2;0;2;0
09/11/2019;26;34,2;29,8;65;0;8,7;5;280;2;0;2;0
10/11/2019;26;32,8;29,4;72;0;8,5;5;300;1;0;2;0
11/11/2019;27;33,6;30,1;63;0;5,2;4;200;1;0;2;0
12/11/2019;26;33;29,9;71;0;7;4;340;1;0;2;0
14/11/2019;28;30,6;28,5;77;0;1,2;5;80;1;0;2;0
15/11/2019;26;34,6;29,9;70;1;0,5;5;360;2;0;2;0
16/11/2019;27;34;30,4;66;0;8,8;4;270;1;0;2;0
17/11/2019;27;33,8;30,3;62;0;8;3;230;1;0;2;0
19/11/2019;27;33;29,7;70;0;5,2;4;100;1;0;2;0
21/11/2019;27;32,4;28,8;77;0;7,8;8;320;2;0;2;0
22/11/2019;27;32,4;29,6;74;0;5,3;4;320;1;0;2;0
23/11/2019;27;32,6;29,8;73;0;3,2;5;330;1;0;2;0
24/11/2019;27;33,4;29,9;71;0;2,5;3;350;1;0;2;0
25/11/2019;27;32,8;29,4;77;1,6;7;5;330;1;0;2;0
27/11/2019;28;32,4;30,1;73;0;6,4;4;310;2;0;2;0
28/11/2019;27;33,8;30,2;74;0;3;7;320;2;0;2;0
29/11/2019;27;33;29,7;73;1,8;7;4;190;1;0;2;0
30/11/2019;25;32,4;29,2;74;9,9;3,5;3;300;1;0;2;0
01/12/2019;26;33,8;29,9;76;8,5;5,5;4;320;1;0;2;0
02/12/2019;27;33,8;30,1;73;8,6;9;6;340;2;0;2;0
03/12/2019;27;33,4;30;72;0;5;5;290;2;0;2;0
04/12/2019;26;33;29,9;76;0;6;8;140;2;0;2;0
05/12/2019;25;32;29,1;78;16,5;7,2;7;280;2;0;2;0
06/12/2019;27;31;28,7;82;22,5;5,7;5;200;1;0;2;0
07/12/2019;25;32,4;27,8;81;1,5;0,2;7;330;2;0;2;0
09/12/2019;27;33;29,4;75;0;8;6;310;2;0;2;0
10/12/2019;27;30,6;28,5;77;0;7,3;5;320;1;0;2;0
11/12/2019;26;33;28,1;77;0;0;6;260;2;0;2;0
13/12/2019;26;31,8;28,6;78;0,8;1,2;6;300;2;0;2;0
14/12/2019;26;32;29;73;0;3;6;330;2;0;2;0
15/12/2019;27;32;29,4;74;0;6,3;4;290;1;0;2;0
16/12/2019;27;31,6;28,8;80;0;4,7;5;290;1;0;2;0
17/12/2019;25;31,8;26,9;87;4,2;0;6;290;1;0;2;0
18/12/2019;25;33,2;28,8;78;40;2,2;4;40;1;0;2;0
19/12/2019;26;32,6;28,7;80;0;8,4;4;290;1;0;2;0
20/12/2019;26;33;29,2;70;0;4,7;3;250;1;0;2;0
22/12/2019;25;32,4;27,5;86;24,5;5,5;5;300;1;0;2;0
23/12/2019;25;32,8;28,2;82;4,8;3,8;6;250;2;0;2;0
24/12/2019;25;32,6;28,7;74;16;4,9;3;300;1;0;2;0
25/12/2019;25;29,8;26,3;92;38;6,5;3;320;0;0;2;0
26/12/2019;25;31,6;27,9;82;27,4;0,2;3;280;1;0;2;0
27/12/2019;26;31,6;27,3;85;3;3,6;4;260;1;0;2;0
28/12/2019;25;30,2;26,9;86;36,5;2,5;7;300;2;0;2;0
29/12/2019;25;30,2;27,5;84;10,2;2,7;4;130;1;0;2;0
30/12/2019;25;32,6;28,9;75;0,8;1;6;260;2;0;2;0
31/12/2019;26;31,2;27,6;83;0;9;5;300;2;4;2;0
01/01/2020;25;28,8;26,8;90;145,3;4,5;3;290;1;0;2;1
02/01/2020;25;30,8;27,6;80;58,8;0;4;250;2;0;2;0
04/01/2020;25,6;31,2;28,3;82;2,5;0;6;330;2;0;2;0
05/01/2020;26,8;29,6;27,9;85;0,2;0,4;5;320;1;0;2;0
06/01/2020;25;30;27;87;18,2;0;5;23;1;0;2;0
07/01/2020;25,2;30;26,9;89;15;1,2;4;320;1;0;2;0
08/01/2020;25;30,8;28,2;80;2,8;2,5;5;280;1;0;2;0
09/01/2020;25;31;27,7;85;28,7;0;5;310;2;8;2;0
10/01/2020;24,4;29,2;25,9;90;23,6;0;4;310;1;0;2;0
11/01/2020;24,6;30;26,5;87;20,4;0;5;290;2;8;2;0
12/01/2020;25,2;31,4;27,9;80;4,3;0,5;4;230;1;0;2;0
13/01/2020;25,4;30,6;27,5;82;1,5;6;3;270;1;0;2;0
14/01/2020;26;32;28,5;80;0,5;1;7;350;3;4;2;0
15/01/2020;25,6;31;27,9;82;33,8;7,8;4;320;1;0;2;0
16/01/2020;25,6;31;28,2;83;0;3,2;6;310;2;0;2;0
18/01/2020;24;30,6;27,5;81;78,5;6;3;290;1;0;2;1
19/01/2020;25;32;28,1;78;3,8;2;4;320;1;0;2;0
21/01/2020;26,4;31,2;28,6;82;2,4;2,4;5;330;1;0;2;0
22/01/2020;26,8;34,4;29;80;0,3;4,2;5;330;1;0;2;0
23/01/2020;25,4;33,8;28,3;83;74;4;5;340;1;0;2;0
24/01/2020;26;27,4;26,8;92;7,8;4,7;2;118;0;0;2;0
25/01/2020;25,8;29,6;27,1;89;123,7;0;4;330;1;0;2;0
26/01/2020;25,8;31,6;28,2;84;7,4;0,5;5;330;2;0;2;0
27/01/2020;25,8;31,6;28,3;80;12,3;7;5;300;1;0;2;0
29/01/2020;27,2;32,4;29,5;80;0;6,6;6;340;3;4;2;0
30/01/2020;24,4;31;27,4;82;22;6,5;4;310;1;0;2;0
01/02/2020;24,8;27,6;26,1;92;48,5;0;2;100;1;0;2;0
02/02/2020;24,6;30,2;26,8;88;128,9;0;4;320;1;0;2;1
03/02/2020;24,6;29;27;87;16,6;2,4;4;310;1;0;2;0
05/02/2020;26;29,6;27,8;84;0,5;1,5;3;270;0;0;2;0
06/02/2020;25,4;28,8;26,7;89;6,6;2;3;310;1;0;2;0
07/02/2020;25,8;29,8;26,6;90;0,6;0;5;320;2;4;2;0
08/02/2020;24;30,4;26,7;86;125,2;0,4;4;280;1;0;2;1
09/02/2020;24;31;26,4;85;9;4;4;140;1;0;2;0
10/02/2020;24,4;34,6;29,1;76;18,6;1;5;330;2;0;2;0
12/02/2020;27;33,6;29,5;74;0;6;5;280;1;0;2;0
15/02/2020;26;31,8;28,3;83;4,7;0,3;8;300;1;0;2;0
18/02/2020;25;30,2;27,6;84;7,2;1;6;270;1;0;2;0
19/02/2020;25,2;29,8;27,5;83;17,7;4,4;6;310;2;4;2;0
20/02/2020;24,8;30,8;27,1;87;31;2,2;8;290;2;8;2;1
21/02/2020;24,8;31,8;28;82;57;2,5;6;300;2;0;2;1
22/02/2020;24,6;31,2;28,1;84;56,8;5,6;5;290;2;0;2;1
23/02/2020;25,6;31;28,3;84;125,7;7,4;5;320;3;4;2;1
24/02/2020;26,4;31;28,6;81;6,6;6,2;8;270;2;8;2;0
25/02/2020;24,6;29,8;27,1;88;277,5;2,9;3;330;1;0;2;1
26/02/2020;25;31,4;28,6;80;3;0,5;4;330;1;0;2;0
28/02/2020;25;31;27,4;88;31,5;0;6;300;2;0;2;0
29/02/2020;25,2;28,6;27,3;91;0,6;2,5;4;260;1;0;2;0
01/03/2020;25,6;31,8;27,7;89;12;0;6;320;2;4;2;0
02/03/2020;25;31,8;28,7;81;63,6;0,2;9;250;2;0;2;0
06/03/2020;25;32;28,8;78;2;0;9;320;2;0;2;0
12/03/2020;25,6;30,6;27,6;85;7,7;5,7;4;330;1;0;2;0
14/03/2020;26,4;33,5;29,4;79;0;6,5;7;290;2;0;2;0
15/03/2020;25;33;29,3;80;2;7;9;320;2;0;2;0
16/03/2020;26,8;33;28,9;77;3,6;7,2;3;200;1;0;2;0
17/03/2020;25,2;32,6;28,9;78;4,8;5;5;310;2;0;2;0
18/03/2020;25,8;29;27,6;86;0,4;8;4;290;1;0;2;0
19/03/2020;25,8;31,4;28,1;83;0,2;0;5;330;2;0;2;0
20/03/2020;25,2;31,2;27,4;82;16;1,6;4;250;1;0;2;0
22/03/2020;25;31,2;27,2;84;17,6;4,5;3;290;1;0;2;0
23/03/2020;25;31,8;28,2;81;22,5;3;3;310;1;0;2;0
24/03/2020;26,4;32,2;28,8;78;0,4;3,5;9;320;2;0;2;0
